practice_code,gp_name,ccg_code,generic_statins,proprietary_statins,pct_proprietary
K83044,DR HOGG & PARTNERS,04G,27848,8119,22.5734701253927
K83047,ABBEY MEDICAL PRACTICE,04G,50042,11399,18.5527579303722
K83048,BROOK MEDICAL CENTRE,04G,15292,4964,24.506319115323898
K83049,WASHINGTON HOUSE SURGERY,04G,18288,4037,18.0828667413214
K83050,THE CRESCENT MEDICAL CTR.,04G,14057,6001,29.9182371123741
K83051,WEAVERS MEDICAL,04G,33778,13504,28.560551584112297
K83052,DR HILLIER AND PARTNERS,04G,46356,12559,21.3171518289061
K83053,CRICK MEDICAL PRACTICE,04G,15480,5389,25.822991039340597
K83055,WOOTTON MEDICAL CENTRE,04G,15325,3620,19.107944048561603
K83056,COUNTY SURGERY,04G,11535,2731,19.1434179167251
K83058,CLARENCE AVENUE SURGERY,04G,12848,5125,28.5149947142937
K83059,DR KHALID & PARTNERS,03V,21478,4976,18.8100098283813
K83064,THE SAXON SPIRES PRACTICE,04G,31938,12667,28.3981616410716
K83065,DR COTTERELL & PARTNERS,04G,15854,3254,17.0295164329077
K83066,GREENS NORTON & WEEDON MEDICAL PRACTICE,04G,37504,12836,25.4986094557012
K83068,DENTON VILLAGE SURGERY,04G,16546,7536,31.293081969936097
K83069,DR ALEXANDER,04G,13966,2569,15.5367402479589
K83070,BUGBROOKE MEDICAL PRACTICE,04G,27355,7751,22.078846920754298
K83074,LINGS BROOK PRACTICE,04G,6246,1941,23.708318065225402
K83076,JAMEEL,04G,10042,4201,29.4951906199537
K83077,GREENVIEW SURGERY,04G,20131,5396,21.1384024758099
K83079,DR MARATHE & PARTNER,04G,14261,3055,17.6426426426426
K83080,HIGHAM FERRERS SURGERY,04G,18862,2907,13.353851807616298
K83081,SUMMERLEE MEDICAL CENTRE,04G,5513,351,5.9856753069577096
K83601,EARLS BARTON MEDICAL CENTRE,04G,15251,4313,22.0455939480679
K83607,DR SUMIRA,03V,6240,749,10.716840749749599
K83610,DANES CAMP MEDICAL CENTRE,04G,18337,6127,25.044964028777
K83614,DR KUMAR & PARTNER STUDFALL MEDICAL CTR,03V,12323,3205,20.6401339515714
K83616,THE MEADOWS SURGERY,04G,10285,3140,23.389199255121
K83618,DRS LAKHA & ABBAS,04G,12457,3635,22.5888640318171
K83619,PENVALE PARK MEDICAL CTR,04G,6816,1547,18.4981465981107
K83620,THE BROOK HEALTH CENTRE,04G,27858,8977,24.3708429482829
K83621,MAPLE ACCESS PARTNERSHIP LLP,04G,6073,1603,20.8832725377801
K83622,GREAT OAKLEY MEDICAL CENTRE,03V,16029,4013,20.0229518012174
K83624,NORTHAMPTONSHIRE OUT OF HOURS SERVICE,04G,32,9,21.9512195121951
K83625,DR OLIVER DK,04G,7187,1936,21.2210895538748
K84001,THE HART SURGERY,10Q,9889,3843,27.9857267695893
K84002,DIDCOT HEALTH CENTRE PRACTICE,10Q,22478,5391,19.3440740607844
K84003,ISLIP SURGERY,10Q,19552,5993,23.4605597964377
K84004,DR ANSCOMBE AND PARTNERS,10Q,27003,7128,20.884240133602898
K84005,KENNINGTON HEALTH CENTRE,10Q,10999,2403,17.9301596776601
K84006,EYNSHAM MEDICAL GROUP,10Q,43236,16654,27.8076473534814
K84007,TEMPLE COWLEY HEALTH CENTRE,10Q,9956,1872,15.826851538721701
K84008,CHALGROVE & WATLINGTON SURGERIES,10Q,13843,3781,21.4536995006809
K84009,BURY KNOWLE HEALTH CENTRE,10Q,19652,4655,19.1508618916362
K84010,BAMPTON SURGERY,10Q,23484,10015,29.896414818352802
K84011,SUMMERTOWN HEALTH CENTRE,10Q,10966,2758,20.0961818711746
K84012,ELM TREE SURGERY,12D,16384,3431,17.315165278829202
K84013,ST. BARTHOLEMEW'S MEDICAL CENTRE,10Q,10382,1368,11.6425531914894
K84014,MORLAND HOUSE SURGERY,10Q,25053,14915,37.3173538831065
K84015,NETTLEBED SURGERY,10Q,9980,3428,25.566825775656298
K84016,19 BEAUMONT STREET SURGERY,10Q,7368,1810,19.7210721290041
K84017,WINDRUSH MEDICAL PRACTICE,10Q,38516,8970,18.8897780398433
K84019,NEWBURY STREET PRACTICE,10Q,16734,3624,17.8013557323902
K84020,SONNING COMMON HEALTH CTR,10Q,18902,5678,23.100081366965
K84021,BANBURY ROAD MEDICAL CENTRE,10Q,6279,2537,28.77722323049
K84022,EXETER SURGERY,10Q,12424,2034,14.0683358694149
K84023,BERINSFIELD HEALTH CENTRE,10Q,18514,2711,12.772673733804499
K84024,WINDRUSH SURGERY,10Q,16798,5448,24.4897959183673
K84025,BOTLEY MEDICAL CENTRE,10Q,18619,3531,15.941309255079
K84026,JERICHO HEALTH CENTRE (KEARLEY),10Q,8435,1859,18.059063532154703
K84027,MALTHOUSE SURGERY,10Q,28595,6144,17.686174040703502
K84028,WEST BAR SURGERY,10Q,27854,6700,19.3899403831684
K84029,NORTH OXFORD MEDICAL CENTRE,10Q,7505,1694,18.415045113599298
K84030,WEST STREET SURGERY,10Q,21401,5983,21.848524685948
K84031,THE LEYS HEALTH CENTRE,10Q,15914,2871,15.2834708544051
K84032,BARTLEMAS SURGERY,10Q,12748,2124,14.2818719741797
K84033,CHURCH STREET PRACTICE,10Q,23352,5059,17.8064834043152
K84034,CLIFTON HAMPDEN SURGERY,10Q,7544,4390,36.7856544327133
K84035,THE BELL SURGERY,10Q,8912,3628,28.931419457735203
K84036,MILL STREAM SURGERY,10Q,9860,2410,19.641401792991
K84037,WALLINGFORD MEDICAL PRACTICE,10Q,26810,11548,30.1058449345638
K84038,MONTGOMERY HOUSE SURGERY,10Q,37823,8937,19.1124893071001
K84039,WHITE HOUSE SURGERY,10Q,17065,4346,20.2979776750269
K84040,HORSEFAIR SURGERY,10Q,22520,10862,32.5384937990534
K84041,MARCHAM RD FAMILY HEALTH CENTRE,10Q,34057,10389,23.3744318948837
K84042,WOODSTOCK SURGERY,10Q,17226,4972,22.398414271556
K84043,WOODLANDS MEDICAL CENTRE,10Q,16902,4706,21.7789707515735
K84044,MANOR SURGERY,10Q,17309,4396,20.2533978346003
K84045,GOSFORD HILL MEDICAL CENTRE,10Q,15657,2970,15.9445965533902
K84046,WYCHWOOD SURGERY,10Q,11422,12591,52.4340981968101
K84047,BURFORD SURGERY,10Q,15928,4342,21.420818944252602
K84048,HOLLOW WAY MEDICAL CENTRE,10Q,15708,3170,16.792033054349
K84049,27 BEAUMONT STREET,10Q,5530,924,14.3167028199566
K84050,THE RYCOTE PRACTICE,10Q,13603,3061,18.3689390302448
K84051,WHITE HORSE MEDICAL PRACTICE,10Q,26790,13272,33.128650591582996
K84052,THE HEALTH CENTRE,10Q,29117,11648,28.5735312155035
K84054,THE ABINGDON SURGERY,10Q,13057,2292,14.9325688969965
K84055,DEDDINGTON HEALTH CENTRE,10Q,24018,8821,26.861353878010902
K84056,CROPREDY SURGERY,10Q,8817,3705,29.5879252515573
K84058,BLOXHAM SURGERY,10Q,15288,7254,32.1799307958477
K84059,HIGHTOWN SURGERY,10Q,14840,2538,14.604672574519501
K84060,ST. CLEMENT'S SURGERY,10Q,7037,1478,17.3576042278332
K84062,WOODLANDS SURGERY,10Q,11541,2322,16.7496212940922
K84063,EAST OXFORD HEALTH CENTRE,10Q,7904,1218,13.352335014251299
K84065,SIBFORD SURGERY,10Q,5094,1644,24.3989314336598
K84066,LUTHER STREET MEDICAL PRACTICE,10Q,574,183,24.174372523117597
K84071,RED CROSS ROAD SURGERY,10Q,30124,11124,26.9685802948022
K84072,NUFFIELD HEALTH CENTRE,10Q,17676,4298,19.5594793847274
K84073,VICTORIA HOUSE SURGERY,10Q,8841,3326,27.3362373633599
K84074,GROVE MEDICAL CENTRE,10Q,5561,1770,24.144045832765
K84075,BROADSHIRES HEALTH CENTRE,10Q,17296,3045,14.9697654982548
K84076,MARSTON MEDICAL CENTRE,10Q,6877,938,12.0025591810621
K84077,FERN HILL PRACTICE,10Q,8563,6324,42.4800161214482
K84078,JERICHO HEALTH CENTRE (BOGDANOR),10Q,3165,503,13.7131952017448
K84079,LONG FURLONG MEDICAL CENTRE,10Q,6539,1882,22.3488896805605
K84080,28 BEAUMONT STREET,10Q,6772,1636,19.4576593720266
K84082,DR PANDHER & EVANS AND PARTNERS,10Q,20161,4408,17.94130815255
K84605,9 KING EDWARD STREET,10Q,2545,446,14.9114008692745
K84608,DONNINGTON HEALTH CENTRE (SALEEM),10Q,3954,412,9.43655519926706
K84610,THE CHARLBURY MEDICAL CENTRE,10Q,11363,3227,22.1178889650446
K84613,LANGFORD MEDICAL PRACTICE,10Q,11518,3414,22.8636485400482
K84615,JERICHO HEALTH CENTRE (CHIVERS),10Q,3765,399,9.5821325648415
K84617,SOUTH OXFORD HEALTH CENTRE,10Q,4175,1252,23.0698360051594
K84618,COGGES SURGERY,10Q,7439,1444,16.2557694472588
K84620,WOOD FARM HEALTH CENTRE,10Q,3900,149,3.67992096814028
K84621,NORTH BICESTER SURGERY,10Q,6661,1517,18.5497676693568
K84622,DEER PARK MEDICAL CENTRE,10Q,7928,2174,21.520490991882802
K84624,OAK TREE HEALTH CENTRE,10Q,10557,3209,23.3110562254831
L81002,THE VILLAGE SURGERY,11T,10814,2618,19.490768314472902
L81004,PORTISHEAD MEDICAL GROUP,11T,32201,8159,20.2155599603568
L81006,THE GREEN PRACTICE AT WHITCHURCH H C,11H,9231,1933,17.314582586886402
L81007,THE SOUTHVILLE SURGERY,11H,10244,3277,24.2363730493307
L81008,SHIREHAMPTON GROUP PRACTICE,11H,21629,6575,23.3122961282088
L81009,STOCKWOOD MEDICAL CENTRE,11H,23443,7200,23.4963939562053
L81010,HOPE HOUSE SURGERY,11E,9586,2084,17.8577549271637
L81012,MONTPELIER HEALTH CENTRE,11H,16603,4397,20.9380952380952
L81013,FISHPONDS FAMILY PRACTICE,11H,29256,4248,12.679083094555901
L81014,FROME VALLEY MEDICAL CENTRE,12A,33063,9006,21.4076873707481
L81015,SEYMOUR MEDICAL PRACTICE,11H,31067,6617,17.5591763082475
L81016,GRAHAM ROAD SURGERY,11T,20953,5272,20.1029551954242
L81017,WESTBURY ON TRYM PRIMARY CARE CENTRE,11H,17188,3302,16.1151781356759
L81018,THORNBURY HEALTH CENTRE - BURNEY,12A,19561,6038,23.5868588616743
L81019,CONCORD MEDICAL CENTRE,12A,18974,7811,29.161844315848402
L81020,WIDCOMBE SURGERY,11E,8993,2516,21.8611521418021
L81021,WINSCOMBE SURGERY,11T,16059,4273,21.0161322053905
L81022,HORFIELD HC,11H,26726,5564,17.2313409724373
L81023,EASTVILLE MEDICAL PRACTICE,11H,12322,3285,21.0482475812136
L81024,COURTSIDE SURGERY,12A,24702,7856,24.1292462681983
L81025,ST CHADS SURGERY,11E,39976,11226,21.9249248076247
L81026,CHRISTCHURCH FAMILY MEDICAL CENTRE,12A,16252,4256,20.7528769260776
L81027,BATHEASTON MEDICAL CENTRE,11E,10462,4681,30.911972528560998
L81028,NORTHVILLE FAMILY PRACTICE,12A,11067,3327,23.1137974155898
L81029,THREE SHIRES MEDICAL PRACTICE,12A,24292,8569,26.076504062566602
L81030,HARPTREE SURGERY,11E,20195,7012,25.7727790642114
L81031,THE ARMADA FAMILY PRACTICE,11H,30341,9866,24.5380157683985
L81032,THE WEDMORE PRACTICE,11H,12523,4171,24.9850245597221
L81033,NIGHTINGALE VALLEY PRACTICE,11H,19151,4406,18.7035700640998
L81034,NAILSEA FAMILY PRACTICE,11T,27407,7409,21.2804457720588
L81035,THE MALAGO SURGERY,11H,19343,4655,19.397449787482298
L81036,CONISTON MEDICAL PRACTICE,12A,22246,7563,25.371532087624498
L81037,BRADGATE SURGERY,11H,21486,4769,18.1641592077699
L81038,AIR BALLOON SURGERY,11H,27249,3711,11.9864341085271
L81039,OLDFIELD SURGERY,11E,27201,7029,20.534618755477698
L81040,CLEVEDON RIVERSIDE GROUP,11T,20162,4431,18.017322002195698
L81041,HILLVIEW FAMILY PRACTICE,11H,12774,2374,15.6720359123317
L81042,KENNEDY WAY SURGERY,12A,18892,3392,15.2216837192605
L81043,LONGTON GROVE SURGERY,11T,15984,4636,22.4830261881668
L81044,TUDOR LODGE SURGERY,11T,21669,5793,21.0946034520428
L81045,ST. AUGUSTINES SURGERY,11E,20379,3974,16.3183180716955
L81046,LEAP VALLEY SURGERY,12A,20248,7184,26.188393117527
L81047,WEST WALK SURGERY,12A,29333,4511,13.328802741992702
L81049,NUMBER 18 SURGERY,11E,17136,3770,18.033100545298
L81050,CLOSE FARM SURGERY,12A,19950,7078,26.187657244339203
L81051,NEW COURT SURGERY,11T,31019,11238,26.594410393544297
L81052,THE WILLOW SURGERY,12A,22072,6663,23.1877501305029
L81053,THE LENNARD SURGERY,11H,19484,7269,27.1707845849064
L81054,GRANGE ROAD SURGERY,11H,23066,9164,28.4331368290413
L81055,ORCHARD MEDICAL CENTRE,12A,26393,5270,16.6440324669172
L81056,LONG ASHTON SURGERY,11T,7668,2749,26.389555534222904
L81057,GAYWOOD HOUSE SURGERY,11H,16446,4316,20.787978036798
L81058,THE MILTON SURGERY,11T,19021,5922,23.7421320610993
L81059,ELM HAYES SURGERY,11E,19372,7331,27.453844137362797
L81060,BACKWELL MEDICAL CENTRE,11T,26564,6021,18.477827221113998
L81061,THE WELLSPRING SURGERY,11H,12277,1925,13.554428953668499
L81062,ST GEORGE HEALTH CENTRE,11H,17183,3255,15.9262158723946
L81063,KINGSWOOD HEALTH CENTRE,12A,20508,3845,15.788609206258
L81064,TEMPLE HOUSE PRACTICE,11E,28539,6266,18.0031604654504
L81065,COMBE DOWN SURGERY,11E,16597,3470,17.2920715602731
L81066,STAFFORD MEDICAL GROUP,11T,22725,6722,22.8274527116514
L81067,SOUTHMEAD & HENBURY FAMILY PRACTICE,11H,29997,7163,19.2761033369214
L81068,THE PULTENEY PRACTICE,11E,23883,5039,17.422723186501603
L81069,ST.MICHAEL'S SURGERY,11E,19366,10798,35.7976395703488
L81070,NEWBRIDGE SURGERY,11E,15064,4363,22.4584341380553
L81071,FAIRFIELD PARK HEALTH CENTRE,11E,13337,3713,21.7771260997067
L81072,CHEW MEDICAL PRACTICE,11E,26482,9621,26.648754951112103
L81073,WEST VIEW SURGERY,11E,17672,5741,24.5205654978004
L81074,YEO VALE MEDICAL PRACTICE,11T,29957,7040,19.0285698840447
L81075,THE OLD SCHOOL SURGERY,11H,23460,3528,13.072476656291702
L81077,SEA MILLS SURGERY,11H,13849,4344,23.8773154509976
L81078,GLOUCESTER ROAD MEDICAL CENTRE,11H,14001,3199,18.5988372093023
L81079,HANHAM SURGERY,12A,52252,19000,26.665918149666002
L81080,ST.JAMES'S SURGERY,11E,18979,5468,22.3667525667771
L81081,PEMBROKE ROAD SURGERY,11H,10308,3429,24.9617820484822
L81082,BEDMINSTER FAMILY PRACTICE,11H,19792,6287,24.107519460102
L81083,HARTWOOD HEALTH CARE,11H,17930,7624,29.8348595131878
L81084,PRIORY SURGERY,11H,13574,4591,25.273878337462204
L81085,HEYWOOD FAMILY PRACTICE,11T,15684,6384,28.9287656334965
L81086,WRINGTON VALE MEDICAL PRACTICE,11T,22588,11159,33.0666429608558
L81087,BEECHWOOD MEDICAL PRACTICE,11H,22081,5557,20.106375280411
L81088,LODGESIDE SURGERY,11H,21808,2895,11.7192243857021
L81089,LAWRENCE HILL HEALTH CENTRE,11H,20884,4723,18.444175420783402
L81090,THE FAMILY PRACTICE,11H,13674,4180,23.412120533213802
L81091,WHITELADIES MEDICAL GROUP,11H,16778,4716,21.941006792593303
L81092,THE EASTON FAMILY PRACTICE,11H,6658,1799,21.2723187891687
L81093,ST MARTINS SURGERY,11H,12026,2544,17.460535346602597
L81094,THE MERRYWOOD PRACTICE,11H,17062,4399,20.4976468943665
L81095,THE CREST FAMILY PRACTICE,11H,13522,3460,20.3745141914969
L81098,GREENWAY COMMUNITY PRACTICE,11H,22699,4708,17.178093187871703
L81099,RIDINGLEAZE MEDICAL CENTRE,11H,19494,4200,17.7260065839453
L81101,SOMERTON HOUSE SURGERY,11E,14276,3332,18.9232167196729
L81102,SUNNYSIDE SURGERY,11T,17231,4229,19.7064305684995
L81103,ST MARY STREET SURGERY,12A,9747,3400,25.8614132501711
L81106,THORNBURY HEALTH CENTRE - MALE,12A,5985,1825,23.3674775928297
L81107,NEVIL ROAD SURGERY,11H,7101,2258,24.1265092424404
L81108,CATHERINE COTTAGE,11E,3647,676,15.6372889197317
L81112,BISHOPSTON MEDICAL PRACTICE,11H,5616,1318,19.0077877127199
L81116,THE GREEN PRACTICE,11T,15544,3057,16.434600290307
L81117,PILNING SURGERY,12A,8098,7150,46.8913955928646
L81118,STOKE GIFFORD MEDICAL CENTRE,12A,15758,5365,25.398854329404003
L81119,CLARENCE PARK SURGERY,11T,13443,3589,21.0720995772663
L81120,BIRCHWOOD MEDICAL PRACTICE,11H,11109,3450,23.696682464454998
L81122,ST. MARY'S SURGERY,11E,20673,4028,16.3070321039634
L81123,HILLCREST SURGERY,11E,10951,3008,21.5488215488215
L81124,RIVERBANK MEDICAL CENTRE,11T,14967,3789,20.2015355086372
L81125,WELLS ROAD SURGERY,11H,9848,2092,17.5209380234506
L81127,ALMONDSBURY SURGERY,12A,5390,1047,16.265340997359
L81128,AVONMOUTH MEDICAL CENTRE,11H,8023,1407,14.9204665959703
L81130,THE PARK MEDICAL PRACTICE,12A,11780,2527,17.6626826029216
L81131,FALLODON WAY MEDICAL CENTRE,11H,17381,4263,19.6959896507115
L81132,WESTFIELD SURGERY,11E,3952,620,13.560804899387598
L81133,STUDENT HEALTH SERVICE,11H,57,16,21.9178082191781
L81134,THE OAKS MEDICAL PRACTICE,12A,9217,2286,19.873076588716
L81600,HARBOURSIDE FAMILY PRACTICE,11T,12186,2824,18.8141239173884
L81617,UNIVERSITY MEDICAL CENTRE,11E,490,196,28.571428571428598
L81622,HELIOS MEDICAL CENTRE,11H,3042,843,21.6988416988417
L81632,EMERSONS GREEN MEDICAL CENTRE,12A,9559,3050,24.189071298279
L81633,52 CLIFTON DOWN ROAD,11H,1514,946,38.4552845528455
L81635,WORLE MEDICAL PRACTICE,11T,13100,3687,21.9634240781557
L81637,GROSVENOR PLACE SURGERY,11E,5137,1686,24.7105378865602
L81642,WELLINGTON ROAD SURGERY,12A,2939,591,16.742209631728
L81643,THE CEDARS SURGERY,11T,13656,2366,14.7671951067282
L81644,RUSH HILL SURGERY,11E,9405,4596,32.826226698092995
L81648,THE MAYTREES PRACTICE,11H,13607,1804,11.7059243397573
L81649,BRADLEY STOKE SURGERY,12A,9682,3911,28.7721621422791
L81655,MONMOUTH SURGERY,11E,5681,1649,22.496589358799497
L81656,HOTWELLS SURGERY,11H,1854,754,28.911042944785297
L81663,SNEYD PARK SURGERY,11H,5750,1419,19.7935555865532
L81669,MONKS PARK SURGERY,11H,11043,2982,21.2620320855615
L81670,LOCALITY HEALTH CENTRE,11T,16484,3624,18.022677541277098
L81672,BRISDOC HEALTHCARE SERVICES LTD OOH,11H,91,25,21.551724137931
L82001,LANDER MEDICAL PRACTICE,11N,18492,9852,34.7586790855207
L82002,HOMECROFT SURGERY,11N,18997,8412,30.6906490568791
L82003,PORT ISAAC SURGERY,11N,22141,12035,35.2147705992509
L82004,WADEBRIDGE & CAMEL ESTUARY PRACTICE,11N,20779,11605,35.835597826087
L82006,PENRYN SURGERY,11N,40780,15858,27.998870016596598
L82007,MEDICAL CENTRE CAMELFORD (DR NASH),11N,6998,2387,25.434203516249298
L82008,STRATTON MEDICAL CENTRE,11N,21026,6092,22.464783538609
L82009,CARNEWATER PRACTICE,11N,30577,8587,21.9257481360433
L82010,STILLMOOR HOUSE,11N,25691,7104,21.661838694923
L82011,BRANNEL SURGERY,11N,9256,3209,25.7440834336141
L82012,TAMAR VALLEY HEALTH,11N,52669,15846,23.1277822374662
L82013,PERRANPORTH SURGERY,11N,21393,6120,22.2440300948642
L82014,TREVITHICK SURGERY,11N,11557,4053,25.964125560538097
L82015,CHACEWATER HEALTH CENTRE,11N,16594,4150,20.0057848052449
L82016,OAK TREE SURGERY,11N,34336,10180,22.8681822266151
L82017,ST MARY'S HEALTH CENTRE,11N,5350,1177,18.032786885245898
L82018,HELSTON MEDICAL CENTRE,11N,37229,11842,24.1323796132135
L82019,PARK MEDICAL CENTRE,11N,11805,3783,24.268668206312498
L82021,ALVERTON PRACTICE,11N,20873,4741,18.5094089169985
L82022,OLD BRIDGE SURGERY,11N,37090,8717,19.0298426004759
L82023,PETROC GROUP PRACTICE,11N,43542,19471,30.89997302144
L82024,CLINTON ROAD SURGERY,11N,7506,1808,19.4116383938158
L82025,MEVAGISSEY SURGERY,11N,15755,4858,23.5676514820744
L82026,ST BLAZEY SURGERY,11N,16600,5136,23.629002576371
L82028,THREE SPIRES MEDICAL PRACTICE,11N,30772,9283,23.1756335039321
L82029,NARROWCLIFF SURGERY,11N,26517,8632,24.5583089134826
L82030,LAUNCESTON MEDICAL CENTRE,11N,44322,15116,25.4315421111074
L82035,FOWEY RIVER PRACTICE,11N,21742,9594,30.6165432729129
L82036,BODRIGGY HEALTH CENTRE,11N,34436,4635,11.863018607151101
L82037,PENSILVA HEALTH CENTRE,11N,11485,2831,19.7750768371053
L82038,CAPE CORNWALL SURGERY,11N,19475,10557,35.1525039957379
L82039,LOSTWITHIEL SURGERY,11N,13579,4740,25.8747748239533
L82040,WOODLAND ROAD SURGERY,11N,18463,5973,24.4434440988705
L82041,POOL HEALTH CENTRE,11N,33498,6197,15.6115379770752
L82042,MANOR SURGERY,11N,32527,6998,17.7052498418722
L82043,QUAY LANE SURGERY,11N,8152,3636,30.844927044451996
L82044,VEOR SURGERY,11N,27255,5817,17.5888969521045
L82045,PROBUS SURGERY,11N,20472,6671,24.5772390671628
L82046,SALTASH HEALTH CENTRE,11N,21996,7515,25.4650808173224
L82047,MARAZION SURGERY,11N,20847,8892,29.9001311409261
L82048,ROSELAND SURGERIES,11N,12028,3844,24.21875
L82049,FALMOUTH HEALTH CENTRE,11N,21605,5714,20.9158461144259
L82050,ROSEDEAN SURGERY,11N,24951,8672,25.791868661333
L82051,CLAYS PRACTICE,11N,30621,8929,22.5764854614412
L82052,TRESCOBEAS SURGERY,11N,21972,10276,31.8655420491193
L82053,PENALVERNE SURGERY,11N,14550,3226,18.148064806480598
L82054,ST.AGNES SURGERY,11N,20440,4570,18.2726909236305
L82055,POLKYTH SURGERY,11N,19882,4473,18.3658386368302
L82056,MULLION HEALTH CENTRE,11N,21713,14595,40.197752561418994
L82057,ST KEVERNE HEALTH CENTRE,11N,8593,5240,37.8804308537555
L82058,BOTTREAUX SURGERY,11N,13515,8203,37.7705129385763
L82059,MENEAGE STREET SURGERY,11N,10042,2981,22.8902710588958
L82061,CARNON DOWNS SURGERY,11N,16752,4436,20.9363790824995
L82066,PORT VIEW SURGERY,11N,15472,3813,19.7718434016075
L82068,PRAZE-AN-BEEBLE SURGERY,11N,10664,6053,36.208649877370306
L82070,SUNNYSIDE SURGERY,11N,17812,5334,23.045018577724
L82611,WHEAL NORTHEY SURGERY,11N,14978,3744,19.9978634761243
L82617,PHOENIX SURGERY,11N,13489,3526,20.7228915662651
L82618,MEDICAL CENTRE CAMELFORD (DR GARROD),11N,9043,3016,25.0103657019653
L82620,HARRIS MEMORIAL SURGERY,11N,18587,6352,25.4701471590681
L82621,MILLBROOK SURGERY,11N,5694,2157,27.474207107374898
L82622,WESTOVER SURGERY,11N,10395,4209,28.8208709942481
L83002,DR WARD & PARTNERS,99P,36691,9383,20.3650648956027
L83003,QUEEN'S MEDICAL CENTRE,99P,16702,6316,27.4393952558867
L83004,KINGSTEIGNTON MEDICAL PRACTICE,99Q,17411,5542,24.1449919400514
L83005,BARTON SURGERY,99Q,24803,6415,20.5490422192325
L83006,ERNESETTLE PRIMARY CARE CENTRE,99P,29838,9315,23.7912803616581
L83007,SEATON & COLYTON MEDICAL PRACTICE,99P,27490,7049,20.408813225629
L83008,PATHFIELDS PRACTICE,99P,25498,8634,25.295909996484202
L83009,BAMPTON SURGERY,99P,12769,3308,20.575978105367902
L83010,ASHBURTON SURGERY,99Q,16087,3675,18.5962959214654
L83011,BUDLEIGH SALTERTON MEDICAL PRACTICE,99P,29414,9196,23.8176638176638
L83012,BRADWORTHY SURGERY,99P,7358,7781,51.3970539665764
L83013,BRUNEL MEDICAL PRACTICE,99Q,53164,11984,18.3950389881501
L83014,MAYFIELD MEDICAL CENTRE,99Q,26967,5488,16.909567092897902
L83015,OAKSIDE SURGERY,99P,13487,7152,34.6528417074471
L83016,ST THOMAS MEDICAL GROUP,99P,44356,11567,20.683797364233
L83017,WATERSIDE PRACTICE,99P,23885,7073,22.847083144906
L83018,BEAUMONT VILLA SURGERY,99P,13226,4596,25.788351475704204
L83019,ELM SURGERY,99P,14576,3543,19.5540592747944
L83020,AXMINSTER MEDICAL PRACTICE,99P,37701,9300,19.7868130465309
L83021,DEAN CROSS SURGERY,99P,26145,8057,23.5571019238641
L83022,DEN CRESCENT SURGERY,99Q,18320,7346,28.621522636951603
L83023,MID DEVON MEDICAL PRACTICE,99P,14026,1984,12.3922548407245
L83024,BARNFIELD HILL SURGERY,99P,19208,3497,15.401893855978898
L83025,WALLINGBROOK HEALTH CENTRE,99P,21651,7947,26.8497871477803
L83026,TORRINGTON HEALTH CENTRE,99P,13788,8354,37.7292024207389
L83027,CROFT HALL MEDICAL PRACTICE,99Q,13831,3896,21.9777740170362
L83028,ST NEOTS SURGERY,99P,16762,6765,28.7541973052238
L83029,SOUTHOVER MEDICAL PRACTICE,99Q,19898,3435,14.7216388805554
L83030,NORTH ROAD WEST MED.CTR.,99P,14943,5975,28.5639162443828
L83031,KINGSKERSWELL & IPPLEPEN MED PRACTICE,99Q,24111,6125,20.2573091678794
L83032,BARTON HEALTH CENTRE,99Q,17963,5030,21.8762231983647
L83034,ALBANY SURGERY,99Q,16709,5242,23.8804610268325
L83035,LITCHDON MEDICAL CENTRE,99P,36520,11775,24.3814059426442
L83036,TOPSHAM SURGERY,99P,22985,4638,16.7903558628679
L83037,CHARD ROAD SURGERY,99P,22284,6792,23.359471729261198
L83038,TAVYSIDE HEALTH CENTRE,99P,18706,8679,31.6925324082527
L83039,SOUTHWAY SURGERY,99P,10001,3380,25.2596965847097
L83040,PINHOE SURGERY,99P,28183,7124,20.1773019514544
L83041,WESTBANK PRACTICE,99P,21842,7314,25.0857456441213
L83042,ST LEONARDS PRACTICE,99P,23711,4752,16.6953588869761
L83043,LEATSIDE SURGERY,99Q,21763,6950,24.2050639083342
L83044,BLACKDOWN PRACTICE,99P,21229,8474,28.5291048042285
L83045,BOVEY TRACEY & CHUDLEIGH PRACTICE,99Q,27105,7499,21.6709050976766
L83046,DEVON SQUARE SURGERY,99Q,9881,3079,23.757716049382697
L83047,EAST STREET SURGERY,99P,16663,1868,10.0804058064864
L83048,ROBOROUGH SURGERY,99P,25547,9072,26.2052630058638
L83049,MORETONHAMPSTEAD HEALTH CENTRE,99P,7707,1576,16.9772702790046
L83050,NORTHAM SURGERY,99P,43023,11448,21.0166877788181
L83051,CRICKETFIELD SURGERY,99Q,19169,5138,21.1379438021969
L83052,CASTLE PLACE PRACTICE,99P,24361,6260,20.4434864961954
L83053,ROLLE MEDICAL PARTNERSHIP,99P,29511,5126,14.7992031642463
L83054,TOWNSEND HOUSE MEDICAL CENTRE,99P,23536,6178,20.7915460725584
L83055,COMPASS HOUSE MEDICAL CENTRES,99Q,40663,14853,26.754449167807497
L83056,CLAREMONT MEDICAL PRACTICE,99P,25744,7714,23.0557714149082
L83057,FREMINGTON MEDICAL CENTRE,99P,21268,5503,20.555825333383098
L83058,SOUTHERNHAY HOUSE SURGERY,99P,22401,5236,18.9456163838333
